name,compound_id,charge,pk_d,n_h,n_mg,reference
D-glyceraldehyde-3-phosphate,metanetx.chemical:MNXM74,-1,-0.788627906228556,6,1,Du 2018
D-glyceraldehyde-3-phosphate,metanetx.chemical:MNXM74,-2,1.46239180245788,5,1,Du 2018
D-glyceraldehyde-3-phosphate,metanetx.chemical:MNXM74,-3,2.82598912346843,4,1,Du 2018
dGMP,metanetx.chemical:MNXM546,-1,0.268691463557119,13,1,Du 2018
dGMP,metanetx.chemical:MNXM546,-3,4.33670421357926,11,1,Du 2018
dGTP,metanetx.chemical:MNXM344,-1,1.17820572465599,15,1,Du 2018
dGTP,metanetx.chemical:MNXM344,-2,2.39738197033066,14,1,Du 2018
dGTP,metanetx.chemical:MNXM344,-3,3.85206724936734,13,1,Du 2018
dGTP,metanetx.chemical:MNXM344,-4,5.95806256807652,12,1,Du 2018
dGTP,metanetx.chemical:MNXM344,-5,8.33405653455221,11,1,Du 2018
Dichloroacetic acid,metanetx.chemical:MNXM5126,-1,0.213718145695309,1,1,Du 2018
dihydrofolate,metanetx.chemical:MNXM281,-2,2.6418485535418,19,1,Du 2018
dihydrofolate,metanetx.chemical:MNXM281,-3,4.57851102629957,,1,Du 2018
dihydrofolate,metanetx.chemical:MNXM281,-1,1.23254339236623,20,1,Du 2018
dihydro--lipoate,metanetx.chemical:MNXM3585,-1,-1.85679090118411,15,1,Du 2018
dihydro--lipoate,metanetx.chemical:MNXM3585,-2,-0.963495603011302,14,1,Du 2018
dihydro--lipoate,metanetx.chemical:MNXM3585,-3,0.181186641545483,13,1,Du 2018
dimethylallyl diphosphate,metanetx.chemical:MNXM132,-1,-1.11102624520425,11,1,Du 2018
dimethylallyl diphosphate,metanetx.chemical:MNXM132,-2,0.965849710372614,10,1,Du 2018
dimethylallyl diphosphate,metanetx.chemical:MNXM132,-3,3.68618746154404,9,1,Du 2018
dimethylmaleate,metanetx.chemical:MNXM1822,-1,0.071038663767605,7,1,Du 2018
dimethylmaleate,metanetx.chemical:MNXM1822,-2,1.89723130927846,6,1,Du 2018
dimethylpropiothetin,metanetx.chemical:MNXM2864,0,-1.45481864868336,10,1,Du 2018
DL-3-hydroxybutanoyl-CoA,metanetx.chemical:MNXM4337,1,-2.57217248062628,43,1,Du 2018
DL-3-hydroxybutanoyl-CoA,metanetx.chemical:MNXM4337,0,-1.2099144678805,42,1,Du 2018
DL-3-hydroxybutanoyl-CoA,metanetx.chemical:MNXM4337,-1,0.381227040218596,41,1,Du 2018
DL-3-hydroxybutanoyl-CoA,metanetx.chemical:MNXM4337,-2,0.597201425644891,40,1,Du 2018
DL-3-hydroxybutanoyl-CoA,metanetx.chemical:MNXM4337,-3,3.51858374555563,39,1,Du 2018
DL-3-hydroxybutanoyl-CoA,metanetx.chemical:MNXM4337,-4,4.03037205841357,38,1,Du 2018
DL-3-hydroxybutanoyl-CoA,metanetx.chemical:MNXM4337,-5,5.16820193842254,,1,Du 2018
D-leucine,metanetx.chemical:MNXM8497,0,-0.588175957861348,13,1,Du 2018
D-lysine,metanetx.chemical:MNXM975,1,-1.45931801816473,15,1,Du 2018
D-lysine,metanetx.chemical:MNXM975,0,-0.33479281953277,14,1,Du 2018
D-lysine,metanetx.chemical:MNXM975,-1,0.930076890156218,13,1,Du 2018
D-mandelic acid,metanetx.chemical:MNXM1698,-1,0.384947157379809,7,1,Du 2018
D-mannitol-1-phosphate,metanetx.chemical:MNXM90126,-1,-0.992209360233829,14,1,Du 2018
D-mannitol-1-phosphate,metanetx.chemical:MNXM90126,-2,1.41891387222945,13,1,Du 2018
D-mannitol-1-phosphate,metanetx.chemical:MNXM90126,-3,2.54344665077377,12,1,Du 2018
D-mannose 1-phosphate,metanetx.chemical:MNXM836,-1,-0.651014100032691,12,1,Du 2018
D-mannose 1-phosphate,metanetx.chemical:MNXM836,-2,1.66665429391572,11,1,Du 2018
D-mannose 1-phosphate,metanetx.chemical:MNXM836,-3,2.86699658543614,10,1,Du 2018
D-mannose 6-phosphate,metanetx.chemical:MNXM90447,-1,-0.689986753098309,12,1,Du 2018
D-mannose 6-phosphate,metanetx.chemical:MNXM90447,-2,1.58724518222014,11,1,Du 2018
D-mannose 6-phosphate,metanetx.chemical:MNXM90447,-3,2.7525516619138,10,1,Du 2018
D-mannose 6-phosphate,metanetx.chemical:MNXM90447,-4,4.01814626338894,9,1,Du 2018
D-ornithine,metanetx.chemical:MNXM1148,1,-1.57799793687037,13,1,Du 2018
D-ornithine,metanetx.chemical:MNXM1148,-1,1.0385618197254,11,1,Du 2018
D-ribose 1-phosphate,metanetx.chemical:MNXM17136,-1,-0.688354451293689,10,1,Du 2018
D-ribose 1-phosphate,metanetx.chemical:MNXM17136,-2,1.66975738881969,9,1,Du 2018
D-ribose 1-phosphate,metanetx.chemical:MNXM17136,-3,2.85246625183516,8,1,Du 2018
D-ribose 5-phosphate,metanetx.chemical:MNXM116,-1,-0.721099314446215,10,1,Du 2018
D-ribose 5-phosphate,metanetx.chemical:MNXM116,-3,2.76398566735474,8,1,Du 2018
D-ribose 5-phosphate,metanetx.chemical:MNXM116,-4,4.07418419394947,7,1,Du 2018
"D-ribulose 1,5-biphosphate",metanetx.chemical:MNXM1276,-1,-0.6503679884559,11,1,Du 2018
"D-ribulose 1,5-biphosphate",metanetx.chemical:MNXM1276,-2,0.444604154433137,10,1,Du 2018
"D-ribulose 1,5-biphosphate",metanetx.chemical:MNXM1276,-3,2.79425342420443,9,1,Du 2018
"D-ribulose 1,5-biphosphate",metanetx.chemical:MNXM1276,-4,5.53540298028355,8,1,Du 2018
"D-ribulose 1,5-biphosphate",metanetx.chemical:MNXM1276,-5,6.75466747128452,7,1,Du 2018
D-ribulose 5-phosphate,metanetx.chemical:MNXM145,-1,-0.78385321671982,10,1,Du 2018
D-ribulose 5-phosphate,metanetx.chemical:MNXM145,-2,1.59212376396614,9,1,Du 2018
D-ribulose 5-phosphate,metanetx.chemical:MNXM145,-3,2.99004454512618,8,1,Du 2018
D-serine,metanetx.chemical:MNXM694,0,-0.778143041138279,7,1,Du 2018
D-sorbitol 6-phosphate,metanetx.chemical:MNXM393,-1,-0.892405158519909,14,1,Du 2018
D-sorbitol 6-phosphate,metanetx.chemical:MNXM393,-2,1.23601480888964,13,1,Du 2018
D-sorbitol 6-phosphate,metanetx.chemical:MNXM393,-3,2.48774882939369,12,1,Du 2018
D-tagaturonate,metanetx.chemical:MNXM1423,-1,0.148475530437945,9,1,Du 2018
D-tagaturonate,metanetx.chemical:MNXM1423,-2,1.39484230861376,8,1,Du 2018
dTDP,metanetx.chemical:MNXM152,-1,-0.06282075875374,15,1,Du 2018
dTDP,metanetx.chemical:MNXM152,-2,1.80195688958672,14,1,Du 2018
dTDP,metanetx.chemical:MNXM152,-4,5.96639428947783,12,1,Du 2018
"dTDP-4-amino-4,6-dideoxyD-glucose",metanetx.chemical:MNXM722753,-1,-0.250718142865607,26,1,Du 2018
"dTDP-4-amino-4,6-dideoxyD-glucose",metanetx.chemical:MNXM722753,-2,1.1389160624802,25,1,Du 2018
"dTDP-4-amino-4,6-dideoxyD-glucose",metanetx.chemical:MNXM722753,-3,2.17457607008678,24,1,Du 2018
"dTDP-4-amino-4,6-dideoxyD-glucose",metanetx.chemical:MNXM722753,-4,3.48709755515115,23,1,Du 2018
dTDP-4-dehydro-6-deoxyD-glucose,metanetx.chemical:MNXM451,-2,0.702078123935546,22,1,Du 2018
dTDP-4-dehydro-6-deoxyD-glucose,metanetx.chemical:MNXM451,-3,2.35085048194235,21,1,Du 2018
dTDP-4-dehydro-6-deoxyD-glucose,metanetx.chemical:MNXM451,-4,3.52678806936656,20,1,Du 2018
dTDP-6-deoxy-L-lyxo-4-hexulose,metanetx.chemical:MNXM2371,-2,0.655553993090466,22,1,Du 2018
dTDP-6-deoxy-L-lyxo-4-hexulose,metanetx.chemical:MNXM2371,-3,1.8506410627858,21,1,Du 2018
dTDP-6-deoxy-L-lyxo-4-hexulose,metanetx.chemical:MNXM2371,-4,3.0949197931364,20,1,Du 2018
dTDPglucose,metanetx.chemical:MNXM1376,-2,0.886090861185107,24,1,Du 2018
dTDPglucose,metanetx.chemical:MNXM1376,-3,2.20898875393996,23,1,Du 2018
dTDPglucose,metanetx.chemical:MNXM1376,-4,3.35828838813152,22,1,Du 2018
dTDP-L-rhamnose,metanetx.chemical:MNXM899,-2,0.540638450056257,24,1,Du 2018
dTDP-L-rhamnose,metanetx.chemical:MNXM899,-3,1.71189417901368,23,1,Du 2018
dTDP-L-rhamnose,metanetx.chemical:MNXM899,-4,3.17772053321659,22,1,Du 2018
"D-threo-2,4-diaminopentanoate",metanetx.chemical:MNXM1447,1,-1.60645024479544,13,1,Du 2018
"D-threo-2,4-diaminopentanoate",metanetx.chemical:MNXM1447,0,-0.545012330249304,12,1,Du 2018
"D-threo-2,4-diaminopentanoate",metanetx.chemical:MNXM1447,-1,0.793852469200341,11,1,Du 2018
dTMP,metanetx.chemical:MNXM257,-1,0.087052734745838,14,1,Du 2018
dTMP,metanetx.chemical:MNXM257,-3,3.68934901589358,12,1,Du 2018
dTTP,metanetx.chemical:MNXM394,-1,1.41241791002866,16,1,Du 2018
dTTP,metanetx.chemical:MNXM394,-2,2.07586699431772,15,1,Du 2018
dTTP,metanetx.chemical:MNXM394,-3,3.57430736987975,14,1,Du 2018
dTTP,metanetx.chemical:MNXM394,-5,7.80551764904377,12,1,Du 2018
dUDP,metanetx.chemical:MNXM572,-1,-0.265101903308311,13,1,Du 2018
dUDP,metanetx.chemical:MNXM572,-2,1.59744347002235,12,1,Du 2018
dUDP,metanetx.chemical:MNXM572,-3,4.00689605755149,11,1,Du 2018
dUDP,metanetx.chemical:MNXM572,-4,5.56136687518106,10,1,Du 2018
dUMP,metanetx.chemical:MNXM234,-1,-0.007362357108643,12,1,Du 2018
dUMP,metanetx.chemical:MNXM234,-2,2.21885630066212,11,1,Du 2018
dUMP,metanetx.chemical:MNXM234,-3,3.65052740135554,10,1,Du 2018
dUTP,metanetx.chemical:MNXM452,-1,0.88910061412594,14,1,Du 2018
dUTP,metanetx.chemical:MNXM452,-2,1.76973722455917,13,1,Du 2018
dUTP,metanetx.chemical:MNXM452,-3,3.24995656858666,12,1,Du 2018
dUTP,metanetx.chemical:MNXM452,-4,5.71532722581757,11,1,Du 2018
dUTP,metanetx.chemical:MNXM452,-5,7.32732684723077,10,1,Du 2018
D-xylulose 5-phosphate,metanetx.chemical:MNXM186,-1,-0.704135833211641,10,1,Du 2018
D-xylulose 5-phosphate,metanetx.chemical:MNXM186,-2,1.73774854446599,9,1,Du 2018
D-xylulose 5-phosphate,metanetx.chemical:MNXM186,-3,2.77482777699044,8,1,Du 2018
enol-oxaloacetate,metanetx.chemical:MNXM91581,-1,0.240837062693947,3,1,Du 2018
enol-oxaloacetate,metanetx.chemical:MNXM91581,-2,2.05983232867515,2,1,Du 2018
enol-oxaloacetate,metanetx.chemical:MNXM91581,-3,3.39052874177889,1,1,Du 2018
enol-phenylpyruvate,metanetx.chemical:MNXM210,-1,0.867510944245366,7,1,Du 2018
erythro-3-hydroxyaspartate,metanetx.chemical:MNXM5371,0,-0.716681206301178,7,1,Du 2018
erythro-3-hydroxyaspartate,metanetx.chemical:MNXM5371,-1,0.881617808821935,6,1,Du 2018
erythro-3-hydroxyaspartate,metanetx.chemical:MNXM5371,-2,2.46081113368736,5,1,Du 2018
erythrulose 1-phosphate,metanetx.chemical:MNXM4635,-1,-0.309174982136231,8,1,Du 2018
erythrulose 1-phosphate,metanetx.chemical:MNXM4635,-2,1.90593442560838,7,1,Du 2018
erythrulose 1-phosphate,metanetx.chemical:MNXM4635,-3,3.19965351097967,6,1,Du 2018
flavin-adenine dinucleotide,metanetx.chemical:MNXM33,-3,3.32942656397275,30,1,Du 2018
flavin-adenine dinucleotide,metanetx.chemical:MNXM33,-4,4.20541028418782,29,1,Du 2018
FMN(oxidized),metanetx.chemical:MNXM119,-1,1.10581676706449,20,1,Du 2018
FMN(oxidized),metanetx.chemical:MNXM119,-2,3.34537473749864,19,1,Du 2018
FMN(oxidized),metanetx.chemical:MNXM119,-4,5.91611933081242,17,1,Du 2018
FMN(reduced),metanetx.chemical:MNXM208,-1,2.97360983360101,22,1,Du 2018
FMN(reduced),metanetx.chemical:MNXM208,-2,5.12424186049462,21,1,Du 2018
FMN(reduced),metanetx.chemical:MNXM208,-3,6.70904062366571,20,1,Du 2018
FMN(reduced),metanetx.chemical:MNXM208,-4,8.12367464109223,19,1,Du 2018
FMN(reduced),metanetx.chemical:MNXM208,-5,9.62085461393278,,1,Du 2018
formyl-CoA,metanetx.chemical:MNXM563,1,-3.35560469566566,37,1,Du 2018
formyl-CoA,metanetx.chemical:MNXM563,0,-2.0215250391574,36,1,Du 2018
formyl-CoA,metanetx.chemical:MNXM563,-1,-0.234977445481139,35,1,Du 2018
formyl-CoA,metanetx.chemical:MNXM563,-2,0.535249765023944,34,1,Du 2018
formyl-CoA,metanetx.chemical:MNXM563,-3,2.98571103213543,33,1,Du 2018
formyl-CoA,metanetx.chemical:MNXM563,-4,4.03247995929849,32,1,Du 2018
formyl-CoA,metanetx.chemical:MNXM563,-5,5.21149684431236,,1,Du 2018
fumarate,metanetx.chemical:MNXM93,-1,-0.069529241852757,3,1,Du 2018
fumarate,metanetx.chemical:MNXM93,-2,1.78077373203153,2,1,Du 2018
g-/glutamohydroxamic acid,metanetx.chemical:MNXM147132,0,-0.561329697429722,10,1,Du 2018
g-/glutamohydroxamic acid,metanetx.chemical:MNXM147132,-1,0.332608463217857,9,1,Du 2018
g-/glutamohydroxamic acid,metanetx.chemical:MNXM147132,-2,1.93129233726478,8,1,Du 2018
GDP,metanetx.chemical:MNXM30,-1,0.093115177134667,14,1,Du 2018
GDP,metanetx.chemical:MNXM30,-2,1.89914274889485,13,1,Du 2018
GDP,metanetx.chemical:MNXM30,-4,6.18429670027345,11,1,Du 2018
GDP,metanetx.chemical:MNXM30,-5,7.44612381877402,10,1,Du 2018
GDPglucose,metanetx.chemical:MNXM54809,-2,0.980952758991459,23,1,Du 2018
GDPglucose,metanetx.chemical:MNXM54809,-3,2.90543029725649,22,1,Du 2018
GDPglucose,metanetx.chemical:MNXM54809,-4,4.18613991047361,21,1,Du 2018
GDPglucose,metanetx.chemical:MNXM54809,-5,5.38311212591292,20,1,Du 2018
GDP-L-galactose,metanetx.chemical:MNXM1425,-2,0.950799838939357,23,1,Du 2018
GDP-L-galactose,metanetx.chemical:MNXM1425,-3,2.86130647020592,22,1,Du 2018
GDP-L-galactose,metanetx.chemical:MNXM1425,-4,4.32361494593085,21,1,Du 2018
GDP-L-galactose,metanetx.chemical:MNXM1425,-5,5.61071961530365,20,1,Du 2018
GDPmannose,metanetx.chemical:MNXM82,-2,1.29204769141406,23,1,Du 2018
GDPmannose,metanetx.chemical:MNXM82,-3,3.02217744165987,22,1,Du 2018
GDPmannose,metanetx.chemical:MNXM82,-4,4.28275912602686,21,1,Du 2018
GDPmannose,metanetx.chemical:MNXM82,-5,5.5838336361159,20,1,Du 2018
g-fluoroglutamate,metanetx.chemical:MNXM37163,0,-0.58743904676396,8,1,Du 2018
g-fluoroglutamate,metanetx.chemical:MNXM37163,-1,1.02888805184294,7,1,Du 2018
g-fluoroglutamate,metanetx.chemical:MNXM37163,-2,2.6193519987055,6,1,Du 2018
glucose 1-phosphate,metanetx.chemical:MNXM89588,-1,-0.71765255089351,12,1,Du 2018
glucose 1-phosphate,metanetx.chemical:MNXM89588,-3,2.78829553299782,10,1,Du 2018
glutathione (reduced),metanetx.chemical:MNXM57,0,-1.05819736808537,17,1,Du 2018
glutathione (reduced),metanetx.chemical:MNXM57,-1,0.402182267192823,16,1,Du 2018
glutathione (reduced),metanetx.chemical:MNXM57,-2,1.81201247862842,15,1,Du 2018
glutathione (reduced),metanetx.chemical:MNXM57,-4,4.50897143880749,,1,Du 2018
glutathoine(ox),metanetx.chemical:MNXM151,1,-2.20442802052567,33,1,Du 2018
glutathoine(ox),metanetx.chemical:MNXM151,0,-0.484154518074634,32,1,Du 2018
glutathoine(ox),metanetx.chemical:MNXM151,-1,1.24527304625447,31,1,Du 2018
glutathoine(ox),metanetx.chemical:MNXM151,-2,2.53697467853104,30,1,Du 2018
glutathoine(ox),metanetx.chemical:MNXM151,-3,4.55238837147136,,1,Du 2018
glutathoine(ox),metanetx.chemical:MNXM151,-4,5.40438932462254,,1,Du 2018
glycerone phosphate,metanetx.chemical:MNXM77,-1,-0.309677226620082,6,1,Du 2018
glycylglycine,metanetx.chemical:MNXM4002,0,-0.508748648721037,8,1,Du 2018
glycyl-L-phenylalanine,metanetx.chemical:MNXM8669,0,-0.389130843436505,14,1,Du 2018
glycyl-L-phenylalanine,metanetx.chemical:MNXM8669,-1,1.06225870217182,13,1,Du 2018
glyoxylate,metanetx.chemical:MNXM69,-1,0.372703919258989,1,1,Du 2018
GTP,metanetx.chemical:MNXM51,-1,1.47941237500633,15,1,Du 2018
GTP,metanetx.chemical:MNXM51,-2,2.29019090726007,14,1,Du 2018
GTP,metanetx.chemical:MNXM51,-6,9.4557874715826,10,1,Du 2018
guanadinopropionate,metanetx.chemical:MNXM4332,0,-0.42801996180582,9,1,Du 2018
guanadinopropionate,metanetx.chemical:MNXM4332,-1,0.66156980040163,8,1,Du 2018
guanidinoacetate,metanetx.chemical:MNXM587,0,-0.277782826416357,7,1,Du 2018
guanidinoacetate,metanetx.chemical:MNXM587,-1,0.897620234457642,6,1,Du 2018
guanosine 3'-monophosphate,metanetx.chemical:MNXM2183,-1,0.428953173306535,13,1,Du 2018
guanosine 3'-monophosphate,metanetx.chemical:MNXM2183,-2,2.7336791117621,12,1,Du 2018
guanosine 3'-monophosphate,metanetx.chemical:MNXM2183,-3,4.51698378802385,11,1,Du 2018
guanosine 3'-monophosphate,metanetx.chemical:MNXM2183,-4,5.85937088474494,10,1,Du 2018
guanosine 5 '-phosphate,metanetx.chemical:MNXM113,-1,0.071997894665114,13,1,Du 2018
guanosine 5 '-phosphate,metanetx.chemical:MNXM113,-4,5.23222637997925,10,1,Du 2018
H-adipate-,metanetx.chemical:MNXM2800,-1,0.032092210574177,9,1,Du 2018
H-adipate-,metanetx.chemical:MNXM2800,-2,1.9013225604262,8,1,Du 2018
heptanoic acid,metanetx.chemical:MNXM7416,-1,0.051175691262569,13,1,Du 2018
hexanoic acid,metanetx.chemical:MNXM1653,-1,0.067189196320005,11,1,Du 2018
hippurate,metanetx.chemical:MNXM1577,-1,0.366837557275712,8,1,Du 2018
H-pimelate-,metanetx.chemical:MNXM2555,-1,-0.058858461679604,11,1,Du 2018
H-pimelate-,metanetx.chemical:MNXM2555,-2,1.9064379590133,10,1,Du 2018
hydroxyglutarate,metanetx.chemical:MNXM89675,-1,0.017290253259838,7,1,Du 2018
hydroxyglutarate,metanetx.chemical:MNXM89675,-2,1.93066865218616,6,1,Du 2018
hydroxypyruvate,metanetx.chemical:MNXM392,-1,0.499525710004896,3,1,Du 2018
IDP,metanetx.chemical:MNXM495,-1,0.120207886769189,13,1,Du 2018
IDP,metanetx.chemical:MNXM495,-2,2.06166929368031,12,1,Du 2018
IDP,metanetx.chemical:MNXM495,-3,4.38536167090263,11,1,Du 2018
IDP,metanetx.chemical:MNXM495,-4,6.02445864001559,10,1,Du 2018
IDP,metanetx.chemical:MNXM495,-5,7.59595606533137,9,1,Du 2018
IMP,metanetx.chemical:MNXM125,-1,0.069097337603496,12,1,Du 2018
IMP,metanetx.chemical:MNXM125,-4,5.37762763153253,9,1,Du 2018
indole-3-acetic acid,metanetx.chemical:MNXM383,-1,0.680473008916846,8,1,Du 2018
indole-3-lactate,metanetx.chemical:MNXM3165,-1,0.806016596471826,10,1,Du 2018
indole-3-pyruvate,metanetx.chemical:MNXM315,-1,1.43360256767161,8,1,Du 2018
isochorismate,metanetx.chemical:MNXM799,-1,0.343701885881225,9,1,Du 2018
isochorismate,metanetx.chemical:MNXM799,-2,2.37039713756191,8,1,Du 2018
isocitrate,metanetx.chemical:MNXM89661,-1,-0.116113976374458,7,1,Du 2018
isopentenyl diphosphate,metanetx.chemical:MNXM83,-1,-1.0064121851015,11,1,Du 2018
isopentenyl diphosphate,metanetx.chemical:MNXM83,-2,1.23130306424126,10,1,Du 2018
isopentenyl diphosphate,metanetx.chemical:MNXM83,-3,3.79920092935567,9,1,Du 2018
ITP,metanetx.chemical:MNXM423,-1,1.45965373918682,14,1,Du 2018
ITP,metanetx.chemical:MNXM423,-2,2.23297478750727,13,1,Du 2018
ITP,metanetx.chemical:MNXM423,-6,9.45067523572196,9,1,Du 2018
"L,L-2,6-diaminoheptanedioate",metanetx.chemical:MNXM644,1,-1.47776582852563,15,1,Du 2018
"L,L-2,6-diaminoheptanedioate",metanetx.chemical:MNXM644,0,0.134693778721891,14,1,Du 2018
"L,L-2,6-diaminoheptanedioate",metanetx.chemical:MNXM644,-1,1.36938195185603,13,1,Du 2018
"L,L-2,6-diaminoheptanedioate",metanetx.chemical:MNXM644,-2,2.83714599997515,12,1,Du 2018
L-2-aminoadipate,metanetx.chemical:MNXM268,0,-0.858092733819046,11,1,Du 2018
L-2-aminoadipate,metanetx.chemical:MNXM268,-1,0.801753899955625,10,1,Du 2018
L-2-aminoadipate,metanetx.chemical:MNXM268,-2,2.30059913047176,9,1,Du 2018
L-4-aspartyl phosphate,metanetx.chemical:MNXM1177,0,-0.095738778395452,8,1,Du 2018
L-4-aspartyl phosphate,metanetx.chemical:MNXM1177,-1,1.74235082908413,7,1,Du 2018
L-4-aspartyl phosphate,metanetx.chemical:MNXM1177,-2,2.56955622051593,6,1,Du 2018
L-4-aspartyl phosphate,metanetx.chemical:MNXM1177,-3,4.22566109805528,5,1,Du 2018
L-5-carboxymethylhydantoin,metanetx.chemical:MNXM4633,-2,5.00694730592879,,1,Du 2018
L-5-carboxymethylhydantoin,metanetx.chemical:MNXM4633,-1,2.20233057415371,5,1,Du 2018
L-acetylcarnitine,metanetx.chemical:MNXM1028,0,-0.919091470435309,17,1,Du 2018
L-alanine,metanetx.chemical:MNXM32,0,-0.718159391895434,7,1,Du 2018
L-alanine,metanetx.chemical:MNXM32,-1,0.627453898001915,6,1,Du 2018
L-arginine,metanetx.chemical:MNXM70,1,-1.05909152750488,15,1,Du 2018
L-arginine,metanetx.chemical:MNXM70,0,-0.159021140489123,14,1,Du 2018
L-asparagine,metanetx.chemical:MNXM147,0,-0.597403363797277,8,1,Du 2018
L-aspartate-4-semialdehyde,metanetx.chemical:MNXM361,0,-0.759285102904874,7,1,Du 2018
L-aspartate-4-semialdehyde,metanetx.chemical:MNXM361,-1,0.58647620993827,6,1,Du 2018
L-butyrylcarnitine,metanetx.chemical:MNXM29400,0,-0.536182610710552,21,1,Du 2018
L-carnitine,metanetx.chemical:MNXM173,0,-0.917904623294147,15,1,Du 2018
L-citrulline,metanetx.chemical:MNXM211,0,-0.655215610353796,13,1,Du 2018
L-cysteine,metanetx.chemical:MNXM55,0,-1.64904832279678,7,1,Du 2018
"L-erythro-3,5-diaminohexanoate",metanetx.chemical:MNXM1960,1,-1.85096695805547,15,1,Du 2018
"L-erythro-3,5-diaminohexanoate",metanetx.chemical:MNXM1960,0,-0.680330894634594,14,1,Du 2018
"L-erythro-3,5-diaminohexanoate",metanetx.chemical:MNXM1960,-1,0.692485866948363,13,1,Du 2018
L-fuculose 1-phosphate,metanetx.chemical:MNXM723586,-1,-0.747699571918836,12,1,Du 2018
L-fuculose 1-phosphate,metanetx.chemical:MNXM723586,-2,1.68917337186326,11,1,Du 2018
L-fuculose 1-phosphate,metanetx.chemical:MNXM723586,-3,2.68746681826793,10,1,Du 2018
L-glutamate,metanetx.chemical:MNXM18,0,-0.928407709249887,9,1,Du 2018
L-glutamate,metanetx.chemical:MNXM18,-1,0.727995952377437,8,1,Du 2018
L-glutamate,metanetx.chemical:MNXM18,-2,2.37000142181345,7,1,Du 2018
L-glutamine,metanetx.chemical:MNXM37,0,-0.644376673763399,10,1,Du 2018
L-glutamine,metanetx.chemical:MNXM37,-1,0.773689962830495,9,1,Du 2018
L-histidine,metanetx.chemical:MNXM134,1,-0.992764157928727,10,1,Du 2018
L-histidinol phosphate,metanetx.chemical:MNXM1482,1,-2.25136446725205,13,1,Du 2018
L-histidinol phosphate,metanetx.chemical:MNXM1482,0,-0.6896549444011,12,1,Du 2018
L-histidinol phosphate,metanetx.chemical:MNXM1482,-1,1.45943992992931,11,1,Du 2018
L-histidinol phosphate,metanetx.chemical:MNXM1482,-2,2.96759307179626,10,1,Du 2018
L-homocysteine,metanetx.chemical:MNXM114070,0,-1.65371524878198,9,1,Du 2018
L-homocysteine,metanetx.chemical:MNXM114070,-1,-0.309693181023924,8,1,Du 2018
L-homocysteine,metanetx.chemical:MNXM114070,-2,0.764156855121894,7,1,Du 2018
L-homoserine,metanetx.chemical:MNXM353,0,-0.909660688827033,9,1,Du 2018
L-homoserine,metanetx.chemical:MNXM353,-1,0.429553290791136,8,1,Du 2018
lipoate,metanetx.chemical:MNXM722769,-1,-1.23967821401847,13,1,Du 2018
L-isoleusine,metanetx.chemical:MNXM231,0,-0.955505974907239,13,1,Du 2018
L-leucine,metanetx.chemical:MNXM140,0,-0.588175957861348,13,1,Du 2018
L-leucine,metanetx.chemical:MNXM140,-1,0.676686011551311,12,1,Du 2018
L-lysine,metanetx.chemical:MNXM78,1,-1.45931801816473,15,1,Du 2018
L-lysine,metanetx.chemical:MNXM78,0,-0.33479281953277,14,1,Du 2018
L-lysine,metanetx.chemical:MNXM78,-1,1.02704631386524,13,1,Du 2018
L-methionine,metanetx.chemical:MNXM61,0,-1.46016572679123,11,1,Du 2018
L-methionine,metanetx.chemical:MNXM61,-1,-0.234313461742029,10,1,Du 2018
L-norleucine,metanetx.chemical:MNXM3290,0,-0.77909400951121,13,1,Du 2018
L-norvaline,metanetx.chemical:MNXM4024,0,-0.756135682473887,11,1,Du 2018
L-norvaline,metanetx.chemical:MNXM4024,-1,0.549497769291679,10,1,Du 2018
lombricine,metanetx.chemical:MNXM4640,0,-0.046628082822811,15,1,Du 2018
lombricine,metanetx.chemical:MNXM4640,-1,1.27400755463014,14,1,Du 2018
lombricine,metanetx.chemical:MNXM4640,-2,2.61746950594949,13,1,Du 2018
L-ornithine,metanetx.chemical:MNXM89620,1,-1.57799793687037,13,1,Du 2018
L-ornithine,metanetx.chemical:MNXM89620,0,-0.400971773492969,12,1,Du 2018
L-ornithine,metanetx.chemical:MNXM89620,-1,1.0385618197254,11,1,Du 2018
L-palmitoylcarnitine,metanetx.chemical:MNXM787,0,-0.890226600167242,45,1,Du 2018
L-phenylalanine,metanetx.chemical:MNXM97,0,-0.771168878401676,11,1,Du 2018
L-phenylglycine,metanetx.chemical:MNXM527724,0,-0.498758413267923,9,1,Du 2018
L-phenylglycine,metanetx.chemical:MNXM527724,-1,0.883369310756753,8,1,Du 2018
L-pipecolate,metanetx.chemical:MNXM684,0,-0.308624370657076,11,1,Du 2018
L-pipecolate,metanetx.chemical:MNXM684,-1,1.02152044797395,10,1,Du 2018
L-propionylcarnitine,metanetx.chemical:MNXM3074,0,-0.809513771207589,19,1,Du 2018
L-ribulose 5-phosphate,metanetx.chemical:MNXM901,-1,-0.719697946179895,10,1,Du 2018
L-ribulose 5-phosphate,metanetx.chemical:MNXM901,-2,1.57678243025912,9,1,Du 2018
L-ribulose 5-phosphate,metanetx.chemical:MNXM901,-3,2.99127858326916,8,1,Du 2018
L-serine,metanetx.chemical:MNXM53,-1,0.555344531734832,6,1,Du 2018
L-serine,metanetx.chemical:MNXM53,0,-0.818137784292864,7,1,Du 2018
L-threo-3-methylaspartate,metanetx.chemical:MNXM1444,0,-0.833197501442762,9,1,Du 2018
